code,short_description,long_description,category,chapter,is_billable
A4289,Other forms of actinomycosis,Other forms of actinomycosis,A42,1,true
A429,"Actinomycosis, unspecified","Actinomycosis, unspecified",A42,1,true
A43,Nocardiosis,Nocardiosis,A43,1,true
A430,Pulmonary nocardiosis,Pulmonary nocardiosis,A43,1,true
A431,Cutaneous nocardiosis,Cutaneous nocardiosis,A43,1,true
A438,Other forms of nocardiosis,Other forms of nocardiosis,A43,1,true
A439,"Nocardiosis, unspecified","Nocardiosis, unspecified",A43,1,true
A44,Bartonellosis,Bartonellosis,A44,1,true
A440,Systemic bartonellosis,Systemic bartonellosis,A44,1,true
A441,Cutaneous and mucocutaneous bartonellosis,Cutaneous and mucocutaneous bartonellosis,A44,1,true
A448,Other forms of bartonellosis,Other forms of bartonellosis,A44,1,true
A449,"Bartonellosis, unspecified","Bartonellosis, unspecified",A44,1,true
A46,Erysipelas,Erysipelas,A46,1,true
A469,Rosfeber,Rosfeber,A46,1,true
A48,"Other bacterial diseases, not elsewhere classified","Other bacterial diseases, not elsewhere classified",A48,1,true
A480,Gas gangrene,Gas gangrene,A48,1,true
A481,Legionnaires' disease,Legionnaires' disease,A48,1,true
A482,Nonpneumonic Legionnaires' disease [Pontiac fever],Nonpneumonic Legionnaires' disease [Pontiac fever],A48,1,true
A483,Toxic shock syndrome,Toxic shock syndrome,A48,1,true
A484,Brazilian purpuric fever,Brazilian purpuric fever,A48,1,true
A4851,Infant botulism,Infant botulism,A48,1,true
A4852,Wound botulism,Wound botulism,A48,1,true
A488,Other specified bacterial diseases,Other specified bacterial diseases,A48,1,true
A49,Bacterial infection of unspecified site,Bacterial infection of unspecified site,A49,1,true
A490,"Staphylococcal infection, unspecified site","Staphylococcal infection, unspecified site",A49,1,true
A4901,"Methicillin susceptible Staphylococcus aureus infection, unspecified site","Methicillin susceptible Staphylococcus aureus infection, unspecified site",A49,1,true
A4902,"Methicillin resistant Staphylococcus aureus infection, unspecified site","Methicillin resistant Staphylococcus aureus infection, unspecified site",A49,1,true
A491,"Streptococcal infection, unspecified site","Streptococcal infection, unspecified site",A49,1,true
A492,"Hemophilus influenzae infection, unspecified site","Hemophilus influenzae infection, unspecified site",A49,1,true
A493,"Mycoplasma infection, unspecified site","Mycoplasma infection, unspecified site",A49,1,true
A498,Other bacterial infections of unspecified site,Other bacterial infections of unspecified site,A49,1,true
A499,"Bacterial infection, unspecified","Bacterial infection, unspecified",A49,1,true
A50,Congenital syphilis,Congenital syphilis,A50,1,true
A500,"Early congenital syphilis, symptomatic","Early congenital syphilis, symptomatic",A50,1,true
A5001,Early congenital syphilitic oculopathy,Early congenital syphilitic oculopathy,A50,1,true
A5002,Early congenital syphilitic osteochondropathy,Early congenital syphilitic osteochondropathy,A50,1,true
A5003,Early congenital syphilitic pharyngitis,Early congenital syphilitic pharyngitis,A50,1,true
A5004,Early congenital syphilitic pneumonia,Early congenital syphilitic pneumonia,A50,1,true
A5005,Early congenital syphilitic rhinitis,Early congenital syphilitic rhinitis,A50,1,true
A5006,Early cutaneous congenital syphilis,Early cutaneous congenital syphilis,A50,1,true
A5007,Early mucocutaneous congenital syphilis,Early mucocutaneous congenital syphilis,A50,1,true
A5008,Early visceral congenital syphilis,Early visceral congenital syphilis,A50,1,true
A5009,"Other early congenital syphilis, symptomatic","Other early congenital syphilis, symptomatic",A50,1,true
A501,"Early congenital syphilis, latent","Early congenital syphilis, latent",A50,1,true
A502,"Early congenital syphilis, unspecified","Early congenital syphilis, unspecified",A50,1,true
A503,Late congenital syphilitic oculopathy,Late congenital syphilitic oculopathy,A50,1,true
A5030,"Late congenital syphilitic oculopathy, unspecified","Late congenital syphilitic oculopathy, unspecified",A50,1,true
A5031,Late congenital syphilitic interstitial keratitis,Late congenital syphilitic interstitial keratitis,A50,1,true
A5032,Late congenital syphilitic chorioretinitis,Late congenital syphilitic chorioretinitis,A50,1,true
A5039,Other late congenital syphilitic oculopathy,Other late congenital syphilitic oculopathy,A50,1,true
A504,Late congenital neurosyphilis [juvenile neurosyphilis],Late congenital neurosyphilis [juvenile neurosyphilis],A50,1,true
A5040,"Late congenital neurosyphilis, unspecified","Late congenital neurosyphilis, unspecified",A50,1,true
A5041,Late congenital syphilitic meningitis,Late congenital syphilitic meningitis,A50,1,true
A5042,Late congenital syphilitic encephalitis,Late congenital syphilitic encephalitis,A50,1,true
A5043,Late congenital syphilitic polyneuropathy,Late congenital syphilitic polyneuropathy,A50,1,true
A5044,Late congenital syphilitic optic nerve atrophy,Late congenital syphilitic optic nerve atrophy,A50,1,true
A5045,Juvenile general paresis,Juvenile general paresis,A50,1,true
A5049,Other late congenital neurosyphilis,Other late congenital neurosyphilis,A50,1,true
A505,"Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic",A50,1,true
A5051,Clutton's joints,Clutton's joints,A50,1,true
A5052,Hutchinson's teeth,Hutchinson's teeth,A50,1,true
A5053,Hutchinson's triad,Hutchinson's triad,A50,1,true
A5054,Late congenital cardiovascular syphilis,Late congenital cardiovascular syphilis,A50,1,true
A5055,Late congenital syphilitic arthropathy,Late congenital syphilitic arthropathy,A50,1,true
A5056,Late congenital syphilitic osteochondropathy,Late congenital syphilitic osteochondropathy,A50,1,true
A5057,Syphilitic saddle nose,Syphilitic saddle nose,A50,1,true
A5059,"Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic",A50,1,true
A506,"Late congenital syphilis, latent","Late congenital syphilis, latent",A50,1,true
A507,"Late congenital syphilis, unspecified","Late congenital syphilis, unspecified",A50,1,true
A509,"Congenital syphilis, unspecified","Congenital syphilis, unspecified",A50,1,true
A51,Early syphilis,Early syphilis,A51,1,true
A510,Primary genital syphilis,Primary genital syphilis,A51,1,true
A511,Primary anal syphilis,Primary anal syphilis,A51,1,true
A512,Primary syphilis of other sites,Primary syphilis of other sites,A51,1,true
A513,Secondary syphilis of skin and mucous membranes,Secondary syphilis of skin and mucous membranes,A51,1,true
A5131,Condyloma latum,Condyloma latum,A51,1,true
A5132,Syphilitic alopecia,Syphilitic alopecia,A51,1,true
A5139,Other secondary syphilis of skin,Other secondary syphilis of skin,A51,1,true
A513A,Condyloma latum,Condyloma latum,A51,1,true
A513B,Syfilitisk (sekundär) alopeci,Syfilitisk (sekundär) alopeci,A51,1,true
A513C,Syfilitisk leukoderma,Syfilitisk leukoderma,A51,1,true
A513X,"Sekundär syfilis i hud och slemhinnor, ospecificerad","Sekundär syfilis i hud och slemhinnor, ospecificerad",A51,1,true
A514,Other secondary syphilis,Other secondary syphilis,A51,1,true
A5141,Secondary syphilitic meningitis,Secondary syphilitic meningitis,A51,1,true
A5142,Secondary syphilitic female pelvic disease,Secondary syphilitic female pelvic disease,A51,1,true
A5143,Secondary syphilitic oculopathy,Secondary syphilitic oculopathy,A51,1,true
A5144,Secondary syphilitic nephritis,Secondary syphilitic nephritis,A51,1,true
A5145,Secondary syphilitic hepatitis,Secondary syphilitic hepatitis,A51,1,true
A5146,Secondary syphilitic osteopathy,Secondary syphilitic osteopathy,A51,1,true
A5149,Other secondary syphilitic conditions,Other secondary syphilitic conditions,A51,1,true
A515,"Early syphilis, latent","Early syphilis, latent",A51,1,true
A519,"Early syphilis, unspecified","Early syphilis, unspecified",A51,1,true
A52,Late syphilis,Late syphilis,A52,1,true
A520,Cardiovascular syphilis,Cardiovascular syphilis,A52,1,true
A5200,"Cardiovascular syphilis, unspecified","Cardiovascular syphilis, unspecified",A52,1,true
A5201,Syphilitic aneurysm of aorta,Syphilitic aneurysm of aorta,A52,1,true
A5202,Syphilitic aortitis,Syphilitic aortitis,A52,1,true
A5203,Syphilitic endocarditis,Syphilitic endocarditis,A52,1,true
A5204,Syphilitic cerebral arteritis,Syphilitic cerebral arteritis,A52,1,true
A5205,Other cerebrovascular syphilis,Other cerebrovascular syphilis,A52,1,true
A5206,Other syphilitic heart involvement,Other syphilitic heart involvement,A52,1,true
A5209,Other cardiovascular syphilis,Other cardiovascular syphilis,A52,1,true
A521,Symptomatic neurosyphilis,Symptomatic neurosyphilis,A52,1,true
A5210,"Symptomatic neurosyphilis, unspecified","Symptomatic neurosyphilis, unspecified",A52,1,true
A5211,Tabes dorsalis,Tabes dorsalis,A52,1,true
A5212,Other cerebrospinal syphilis,Other cerebrospinal syphilis,A52,1,true
A5213,Late syphilitic meningitis,Late syphilitic meningitis,A52,1,true
A5214,Late syphilitic encephalitis,Late syphilitic encephalitis,A52,1,true
A5215,Late syphilitic neuropathy,Late syphilitic neuropathy,A52,1,true
A5216,Charcot's arthropathy (tabetic),Charcot's arthropathy (tabetic),A52,1,true
A5217,General paresis,General paresis,A52,1,true
A5219,Other symptomatic neurosyphilis,Other symptomatic neurosyphilis,A52,1,true
A522,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis,A52,1,true
A523,"Neurosyphilis, unspecified","Neurosyphilis, unspecified",A52,1,true
A527,Other symptomatic late syphilis,Other symptomatic late syphilis,A52,1,true
A5271,Late syphilitic oculopathy,Late syphilitic oculopathy,A52,1,true
A5272,Syphilis of lung and bronchus,Syphilis of lung and bronchus,A52,1,true
A5273,Symptomatic late syphilis of other respiratory organs,Symptomatic late syphilis of other respiratory organs,A52,1,true
A5274,Syphilis of liver and other viscera,Syphilis of liver and other viscera,A52,1,true
A5275,Syphilis of kidney and ureter,Syphilis of kidney and ureter,A52,1,true
A5276,Other genitourinary symptomatic late syphilis,Other genitourinary symptomatic late syphilis,A52,1,true
A5277,Syphilis of bone and joint,Syphilis of bone and joint,A52,1,true
A5278,Syphilis of other musculoskeletal tissue,Syphilis of other musculoskeletal tissue,A52,1,true
A5279,Other symptomatic late syphilis,Other symptomatic late syphilis,A52,1,true
A528,"Late syphilis, latent","Late syphilis, latent",A52,1,true
A529,"Late syphilis, unspecified","Late syphilis, unspecified",A52,1,true
A53,Other and unspecified syphilis,Other and unspecified syphilis,A53,1,true
A530,"Latent syphilis, unspecified as early or late","Latent syphilis, unspecified as early or late",A53,1,true
A539,"Syphilis, unspecified","Syphilis, unspecified",A53,1,true
A54,Gonococcal infection,Gonococcal infection,A54,1,true
A540,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,A54,1,true
A5400,"Gonococcal infection of lower genitourinary tract, unspecified","Gonococcal infection of lower genitourinary tract, unspecified",A54,1,true
A5401,"Gonococcal cystitis and urethritis, unspecified","Gonococcal cystitis and urethritis, unspecified",A54,1,true
A5402,"Gonococcal vulvovaginitis, unspecified","Gonococcal vulvovaginitis, unspecified",A54,1,true
A5403,"Gonococcal cervicitis, unspecified","Gonococcal cervicitis, unspecified",A54,1,true
A5409,Other gonococcal infection of lower genitourinary tract,Other gonococcal infection of lower genitourinary tract,A54,1,true
A540A,Gonokockcervicit UNS,Gonokockcervicit UNS,A54,1,true
A540C,Gonokockuretrit UNS,Gonokockuretrit UNS,A54,1,true
A540D,Gonokockvulvovaginit UNS,Gonokockvulvovaginit UNS,A54,1,true
A540E,Gonokockbalanit (akut) (kronisk),Gonokockbalanit (akut) (kronisk),A54,1,true
A540F,Gonokockorsakad lymfangit i penis,Gonokockorsakad lymfangit i penis,A54,1,true
A540X,"Gonokockinfektion i könsorgan och nedre urinvägar utan abscess, ospecificerad","Gonokockinfektion i könsorgan och nedre urinvägar utan abscess, ospecificerad",A54,1,true
A541,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,A54,1,true
A542,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,Gonococcal pelviperitonitis and other gonococcal genitourinary infections,A54,1,true
A5421,Gonococcal infection of kidney and ureter,Gonococcal infection of kidney and ureter,A54,1,true
A5422,Gonococcal prostatitis,Gonococcal prostatitis,A54,1,true
A5423,Gonococcal infection of other male genital organs,Gonococcal infection of other male genital organs,A54,1,true
A5424,Gonococcal female pelvic inflammatory disease,Gonococcal female pelvic inflammatory disease,A54,1,true
A5429,Other gonococcal genitourinary infections,Other gonococcal genitourinary infections,A54,1,true
A543,Gonococcal infection of eye,Gonococcal infection of eye,A54,1,true
A5430,"Gonococcal infection of eye, unspecified","Gonococcal infection of eye, unspecified",A54,1,true
A5431,Gonococcal conjunctivitis,Gonococcal conjunctivitis,A54,1,true
A5432,Gonococcal iridocyclitis,Gonococcal iridocyclitis,A54,1,true
A5433,Gonococcal keratitis,Gonococcal keratitis,A54,1,true
A5439,Other gonococcal eye infection,Other gonococcal eye infection,A54,1,true
A544,Gonococcal infection of musculoskeletal system,Gonococcal infection of musculoskeletal system,A54,1,true
A5440,"Gonococcal infection of musculoskeletal system, unspecified","Gonococcal infection of musculoskeletal system, unspecified",A54,1,true
A5441,Gonococcal spondylopathy,Gonococcal spondylopathy,A54,1,true
A5442,Gonococcal arthritis,Gonococcal arthritis,A54,1,true
A5443,Gonococcal osteomyelitis,Gonococcal osteomyelitis,A54,1,true
A5449,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of other musculoskeletal tissue,A54,1,true
A545,Gonococcal pharyngitis,Gonococcal pharyngitis,A54,1,true
A546,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum,A54,1,true
A548,Other gonococcal infections,Other gonococcal infections,A54,1,true
A5481,Gonococcal meningitis,Gonococcal meningitis,A54,1,true
A5482,Gonococcal brain abscess,Gonococcal brain abscess,A54,1,true
A5483,Gonococcal heart infection,Gonococcal heart infection,A54,1,true
A5484,Gonococcal pneumonia,Gonococcal pneumonia,A54,1,true
A5485,Gonococcal peritonitis,Gonococcal peritonitis,A54,1,true
A5486,Gonococcal sepsis,Gonococcal sepsis,A54,1,true
A5489,Other gonococcal infections,Other gonococcal infections,A54,1,true
A549,"Gonococcal infection, unspecified","Gonococcal infection, unspecified",A54,1,true
A55,Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum),A55,1,true
A559,Lymfogranulom orsakat av klamydia,Lymfogranulom orsakat av klamydia,A55,1,true
A56,Other sexually transmitted chlamydial diseases,Other sexually transmitted chlamydial diseases,A56,1,true
A560,Chlamydial infection of lower genitourinary tract,Chlamydial infection of lower genitourinary tract,A56,1,true
A5600,"Chlamydial infection of lower genitourinary tract, unspecified","Chlamydial infection of lower genitourinary tract, unspecified",A56,1,true
